51;;2015-10-23;eMail vom 02.10.2015/Indikation Siemens vom 30.09.2015  Preis gilt ab 5 WEA;jacob.koenig;2017-11-21 19:05;247
52;;2015-10-23;eMail vom 02.10.2015/Indikation Siemens vom 30.09.2015  Preis gilt ab 5 WEA;jacob.koenig;2017-11-21 19:05;248
53;;2015-10-23;eMail vom 02.10.2015/Indikation Siemens vom 30.09.2015  Preis gilt ab 5 WEA;jacob.koenig;2017-11-21 19:05;249
54;;2015-10-23;eMail vom 02.10.2015/Indikation Siemens vom 30.09.2015  Preis gilt ab 5 WEA;jacob.koenig;2017-11-21 19:05;250
55;;2015-10-23;eMail vom 02.10.2015/Indikation Siemens vom 30.09.2015  Preis gilt ab 5 WEA;jacob.koenig;2017-11-21 19:05;251
56;;2016-02-24;Mail vom 23.02.2016  Preis nach Ausschreibung gilt für Gruszewo;jacob.koenig;2017-11-21 19:05;252
57;;2016-02-23;Mail vom 23.02.2016  Preis nach Ausschreibung gilt für Gruszewo;jacob.koenig;2017-11-21 19:05;253
58;;2016-02-22;Mail vom 23.02.2016  Preis nach Ausschreibung gilt für Gruszewo;jacob.koenig;2017-11-21 19:05;254
59;;2015-10-30;Email vom 30.10.15 Bastian;jacob.koenig;2017-11-21 19:05;255
60;;2015-11-05;Mail vom 03.11.2015;jacob.koenig;2017-11-21 19:05;256
61;;2014-01-28;lt. Mail vom 28.01.2014 & Fundament lt. Andreas;jacob.koenig;2017-11-21 19:05;257
62;;2014-01-28;eMail vom 19.10.2015;jacob.koenig;2017-11-21 19:05;258
63;;2015-10-20;eMail vom 19.10.2015;jacob.koenig;2017-11-21 19:05;259
64;;2015-10-20;eMail vom 19.10.2015;jacob.koenig;2017-11-21 19:05;260
65;;2016-02-19;Mail vom 11.02.2016;jacob.koenig;2017-11-21 19:05;261
66;;2014-10-17;neuer Preis SD L1;jacob.koenig;2017-11-21 19:05;263
67;;2015-08-21;;jacob.koenig;2017-11-21 19:05;272
68;;2015-10-23;eMail vom 02.10.2015/Indikation Siemens vom 30.09.2015  Preis gilt ab 5 WEA;jacob.koenig;2017-11-21 19:05;275
69;;2015-10-23;eMail vom 02.10.2015/Indikation Siemens vom 30.09.2015  Preis gilt ab 5 WEA;jacob.koenig;2017-11-21 19:05;276
70;;2015-10-23;eMail vom 02.10.2015/Indikation Siemens vom 30.09.2015  Preis gilt ab 5 WEA;jacob.koenig;2017-11-21 19:05;277
71;;2011-12-19;;jacob.koenig;2017-11-21 19:05;278
72;;2015-10-15;Mail vom 14.10.2015 (bezieht sich auf Bukowo);jacob.koenig;2017-11-21 19:05;280
73;;2015-06-01;Fundament: inkl.;jacob.koenig;2017-11-21 19:05;281
74;;2015-10-15;Mail vom 14.10.2015 (bezieht sich auf Bukowo);jacob.koenig;2017-11-21 19:05;282
75;;2015-10-01;Mail vom 29.09.2015;jacob.koenig;2017-11-21 19:05;283
76;;2016-02-12;Mail vom 12.02.2016;jacob.koenig;2017-11-21 19:05;284
77;;2015-10-01;Mail vom 29.09.2015;jacob.koenig;2017-11-21 19:05;285
78;;2015-06-01;Fundament: inkl.;jacob.koenig;2017-11-21 19:05;286
79;;2015-10-01;Mail vom 29.09.2015;jacob.koenig;2017-11-21 19:05;288
80;;2015-10-01;Mail vom 29.09.2015;jacob.koenig;2017-11-21 19:05;289
81;;2016-02-23;Mail vom 23.02.2016  Preis nach Ausschreibung gilt für Gruszewo;jacob.koenig;2017-11-21 19:05;290
82;;2015-11-03;;jacob.koenig;2017-11-21 19:05;291
83;;2016-01-05;Mail vom 23.12.2015;jacob.koenig;2017-11-21 19:05;292
84;;2016-02-26;Mail vom 24.02.2016  inkl. Fundament;jacob.koenig;2017-11-21 19:05;293
85;;2016-02-26;Mail vom 24.02.2016  inkl. Fundament;jacob.koenig;2017-11-21 19:05;294
86;;2013-04-01;;jacob.koenig;2017-11-21 19:05;295
87;;2015-06-12;Indikation gem. Mail vom 12.06.2015;jacob.koenig;2017-11-21 19:05;298
88;;2012-01-20;Inkl.;jacob.koenig;2017-11-21 19:05;299
89;;2012-01-20;Inkl.;jacob.koenig;2017-11-21 19:05;300
90;;2016-02-04;Mail vom 04.02.2016;jacob.koenig;2017-11-21 19:05;301
91;;2015-07-07;Mail vom 07.07.2015;jacob.koenig;2017-11-21 19:05;302
92;;2014-02-24;FR TN C2: Mail vom 24.02.2014;jacob.koenig;2017-11-21 19:05;303
93;;2012-01-20;;jacob.koenig;2017-11-21 19:05;304
94;;2016-06-22;Mail vom 22.06.2016 (Goudelancourt);jacob.koenig;2017-11-21 19:05;305
95;;2015-12-21;Mail vom 21.12.2015;jacob.koenig;2017-11-21 19:05;306
96;;2015-07-07;Mail vom 07.07.2015;jacob.koenig;2017-11-21 19:05;307
97;;2011-08-10;FR TN C2: Mail vom 24.02.2014;jacob.koenig;2017-11-21 19:05;308
98;;2016-02-23;Mail vom 23.02.2016  Preis nach Ausschreibung gilt für Gruszewo;jacob.koenig;2017-11-21 19:05;309
99;;2015-11-05;Mail vom 05.11.2015 (Matteshöhe);jacob.koenig;2017-11-21 19:05;310
100;;2015-07-07;Mail vom 07.07.2015;jacob.koenig;2017-11-21 19:05;312
101;;2014-02-24;FR TN C2: Mail vom 24.02.2014;jacob.koenig;2017-11-21 19:05;313
102;;2015-07-07;Mail vom 07.07.2015;jacob.koenig;2017-11-21 19:05;315
103;;2014-02-24;FR TN C2: Mail vom 24.02.2014;jacob.koenig;2017-11-21 19:05;316
104;;2016-07-19;eMail vom 28.06.2016;jacob.koenig;2017-11-21 19:05;318
105;;2016-07-18;eMail vom 28.06.2016;jacob.koenig;2017-11-21 19:05;319
106;;2016-02-25;Mail vom 25.02.2016;jacob.koenig;2017-11-21 19:05;320
107;;2015-11-10;Mail vom 10.11.2015;jacob.koenig;2017-11-21 19:05;321
108;;2015-09-22;Mail vom 22.09.2015;jacob.koenig;2017-11-21 19:05;322
109;;2014-04-25;=>Neues Turmkonzept;jacob.koenig;2017-11-21 19:05;324
110;;2016-04-14;eMail vom 08.04.2016;jacob.koenig;2017-11-21 19:05;328
111;;2012-11-08;;jacob.koenig;2017-11-21 19:05;329
112;;2012-11-08;;jacob.koenig;2017-11-21 19:05;330
113;;2015-03-31;Stahlturm;jacob.koenig;2017-11-21 19:05;335
114;;2015-03-31;Stahlturm;jacob.koenig;2017-11-21 19:05;336
115;;2015-03-31;Stahlturm;jacob.koenig;2017-11-21 19:05;337
116;;2014-09-20;Indikation Bastain 09/14,  Bandbreite 3, 74-4,0 Mio.;jacob.koenig;2017-11-21 19:05;339
117;;2015-10-15;Mail vom 14.10.2015 (bezieht sich auf Bukowo);jacob.koenig;2017-11-21 19:05;340
118;;2015-06-01;Regression;jacob.koenig;2017-11-21 19:05;341
119;;2015-06-01;Regression;jacob.koenig;2017-11-21 19:05;342
120;;2015-10-15;Mail vom 14.10.2015 (bezieht sich auf Bukowo), Stahlrohrturm;jacob.koenig;2017-11-21 19:05;343
121;;2015-10-01;Mail vom 29.09.2015;jacob.koenig;2017-11-21 19:05;344
122;;2015-10-01;Mail vom 29.09.2015;jacob.koenig;2017-11-21 19:05;345
123;;2016-02-24;eMail vom 23.02.2016,  Ausschreibung PL;jacob.koenig;2017-11-21 19:05;346
124;;2016-02-23;eMail vom 23.02.2016  Ausschreibung dritte Runde,  gilt für 21 WEA;jacob.koenig;2017-11-21 19:05;347
125;;2015-06-12;Indikation gem. Mail vom 12.06.2015;jacob.koenig;2017-11-21 19:05;348
126;;2015-11-24;ab 2017 verfügbar;jacob.koenig;2017-11-21 19:05;349
127;;2016-02-25;Mail vom 25.02.2016;jacob.koenig;2017-11-21 19:05;350
128;;2016-02-25;Mail vom 25.02.2016;jacob.koenig;2017-11-21 19:05;351
129;;2015-11-05;Mail vom 03.11.2015;jacob.koenig;2017-11-21 19:05;352
130;;2016-02-25;Mail vom 25.02.2016, Stahlrohrturm;jacob.koenig;2017-11-21 19:05;353
131;;2016-02-24;Mail vom 23.02.2016,  Preis nach Ausschreibung gilt für Bukowko;jacob.koenig;2017-11-21 19:05;355
132;;2016-02-23;Mail vom 23.02.2016,  Preis nach Ausschreibung gilt für Rzyszczewo;jacob.koenig;2017-11-21 19:05;356
133;;2016-02-22;Mail vom 23.02.2016,  Preis nach Ausschreibung gilt für Podwilce;jacob.koenig;2017-11-21 19:05;357
134;;2016-02-23;;jacob.koenig;2017-11-21 19:05;358
135;;2015-10-30;;jacob.koenig;2017-11-21 19:05;359
136;;2016-02-25;Mail vom 25.02.2016;jacob.koenig;2017-11-21 19:05;360
137;;2016-02-25;Mail vom 25.02.2016;jacob.koenig;2017-11-21 19:05;361
138;;2014-04-25;Neues Turmkonzept,  Indikation April 2014;jacob.koenig;2017-11-21 19:05;363
139;;2012-04-18;;jacob.koenig;2017-11-21 19:05;368
140;;2016-04-14;eMail vom 13.04.2016;jacob.koenig;2017-11-21 19:05;376
141;;2015-10-23;eMail vom 02.10.2015/Indikation Siemens vom 30.09.2015,  Preis gilt ab 5 WEA;jacob.koenig;2017-11-21 19:05;377
142;;2016-04-13;eMail vom 13.04.2016;jacob.koenig;2017-11-21 19:05;378
143;;2015-10-23;eMail vom 02.10.2015/Indikation Siemens vom 30.09.2015,  Preis gilt ab 5 WEA;jacob.koenig;2017-11-21 19:05;380
144;;2015-10-23;eMail vom 02.10.2015/Indikation Siemens vom 30.09.2015,  Preis gilt ab 5 WEA;jacob.koenig;2017-11-21 19:05;381
145;;2016-03-07;Mail vom 04.03.2016;jacob.koenig;2017-11-21 19:05;382
146;;2015-10-16;Mail vom 16.10.2015;jacob.koenig;2017-11-21 19:05;383
147;;2016-02-23;Mail vom 23.02.2016,  Preis nach Ausschreibung;jacob.koenig;2017-11-21 19:05;388
148;;2016-07-18;Mail vom 28.06.2016 (Preis Lübs: 3, 87 Mio. €,  da 10 EA);jacob.koenig;2017-11-21 19:05;389
149;;2015-06-24;Mail vom 24.06.2015;jacob.koenig;2017-11-21 19:05;390
150;;2015-06-03;Mail vom 03.06.2015;jacob.koenig;2017-11-21 19:05;391
151;;2015-04-30;Indikation: Lübs;jacob.koenig;2017-11-21 19:05;394
152;;2014-10-24;Mail vom 24.10.2014,  inkl. Fundament;jacob.koenig;2017-11-21 19:05;395
153;;2015-10-15;Mail vom 13.10.2015 (Mindestabnahme: 5 WEA);jacob.koenig;2017-11-21 19:05;397
154;;2015-07-10;Mail vom 10.07.2015;jacob.koenig;2017-11-21 19:05;398
155;;2015-07-07;Mail vom 07.07.2015;jacob.koenig;2017-11-21 19:05;399
156;;2015-10-15;Mail vom 13.10.2015 (Mindestabnahme: 5 WEA);jacob.koenig;2017-11-21 19:05;402
157;;2015-07-10;Mail vom 10.07.2015;jacob.koenig;2017-11-21 19:05;403
158;;2015-07-07;Mail vom 07.07.2015;jacob.koenig;2017-11-21 19:05;404
159;;2015-11-03;Info Bastian;jacob.koenig;2017-11-21 19:05;412
160;;2016-05-03;Mail vom 03.05.2016;jacob.koenig;2017-11-21 19:05;413
161;;2015-06-12;Indikation gem Mail vom 12.06.2015;jacob.koenig;2017-11-21 19:05;414
162;;2016-06-06;Mail vom 03.05.2016;jacob.koenig;2017-11-21 19:05;426
163;;2016-04-21;eMail vom 04.03.2016;jacob.koenig;2017-11-21 19:05;427
164;;2016-03-07;Mail vom 04.03.2016;jacob.koenig;2017-11-21 19:05;428
165;;2016-01-04;Mail vom 04.01.2016;jacob.koenig;2017-11-21 19:05;429
166;;2016-06-15;Mail vom 15.06.2016;jacob.koenig;2017-11-21 19:05;439
167;;2016-06-15;Mail vom 15.06.2016;jacob.koenig;2017-11-21 19:05;440
168;;2016-01-05;Mail vom 23.12.2015;jacob.koenig;2017-11-21 19:05;441
169;;2017-11-17;Standard Lieferumfang;ivaylo.petrov;2017-11-22 15:13;443
170;;2017-11-07;10 WEA Standardlieferumfang;ivaylo.petrov;2017-12-21 12:13;448
171;;2018-02-06;unverbindlich;jana.pose;2018-02-12 10:29;452
172;;2018-04-16;Standardausrüstung ;ivaylo.petrov;2018-04-17 10:16;460
173;;2018-05-03;Lieferung in 2022;ivaylo.petrov;2018-05-04 10:07;462
175;;2018-05-17;Lieferung in 2021;ivaylo.petrov;2018-05-18 09:32;464
176;;2018-07-13;;ivaylo.petrov;2018-07-16 10:18;474
177;;2018-07-24;inkl. Fundament ohne Auftrieb;ivaylo.petrov;2018-07-25 10:15;476
178;;2018-08-24;;ivaylo.petrov;2018-08-24 16:26;482
179;;2018-10-01;;ivaylo.petrov;2018-10-01 15:27;486
180;;2018-12-05;telefonisch;ivaylo.petrov;2018-12-05 16:02;527
181;;2016-09-15;Standardlieferumfang,  inkl. Standardflachgründungsfundament ohne Auftriebswirkung,  1x ENERCON SCADA PC / RTU-C / OPC je WP,  Anlagenversion FT;jana.pose;2018-12-18 11:46;528
182;;2019-02-03;unverbindliches Angebot;ivaylo.petrov;2019-02-04 09:40;530
183;;2019-01-31;;ivaylo.petrov;2019-03-12 09:28;531
184;;2019-03-15;akualisierte Konditionen Frankreich;jana.pose;2019-03-18 08:42;533
185;;2019-04-05;Richtpreis;ivaylo.petrov;2019-04-08 09:38;536
186;;2019-05-22;;ivaylo.petrov;2019-07-17 15:17;543
187;;2020-06-05;;rosalie.tauchert;2020-06-10 11:29;581
188;;2020-09-01;;ivaylo.petrov;2020-09-08 15:05;589
189;;2020-09-10; Vensys Turbinenportfolio Preisindikation;toni.haensel;2020-09-11 14:58;591
190;;2020-10-13;;ivaylo.petrov;2020-10-13 13:57;597
191;;2020-10-23;Vestas Indicative Proposal for Banie IV wind farm ;toni.haensel;2020-10-29 09:40;598
192;;2020-10-23; Preise vorerst aus Indikation f. Banie IV abgleitet;toni.haensel;2020-10-29 10:29;599
193;;2020-10-09;Preisindikation per Mail;toni.haensel;2020-11-04 16:20;602
195;;2020-10-29;Preise vorerst aus Indikation f. Banie IV abgleitet;toni.haensel;2021-01-28 08:30;627
196;;2020-10-23;Vestas Indicative Proposal for Banie IV wind farm;toni.haensel;2021-01-28 11:23;632
197;;2020-09-10;Vensys Turbinenportfolio Preisindikation;toni.haensel;2021-01-28 12:25;633
198;;2020-09-10;Vensys Turbinenportfolio Preisindikation;toni.haensel;2021-01-28 12:28;634
199;;2020-09-10;Vensys Turbinenportfolio Preisindikation;toni.haensel;2021-01-28 12:30;635
200;;2020-09-10;Vensys Turbinenportfolio Preisindikation;toni.haensel;2021-01-28 12:32;636
201;;2020-09-10;Vensys Turbinenportfolio Preisindikation;toni.haensel;2021-01-28 12:35;637
202;;2019-04-05;Richtpreis;toni.haensel;2021-02-01 17:31;660
203;;2019-04-05;Richtpreis;toni.haensel;2021-02-01 17:42;661
204;;2019-04-05;Richtpreis;toni.haensel;2021-02-02 08:01;662
205;;2019-04-05;Richtpreis;toni.haensel;2021-02-02 08:19;663
206;;2019-04-05;Richtpreis;toni.haensel;2021-02-02 08:31;664
207;;2019-04-05;Richtpreis;toni.haensel;2021-02-02 08:37;665
208;;2019-04-05;Richtpreis;toni.haensel;2021-02-02 08:47;666
209;;2019-03-15;aktualisierte Konditionen Frankreich ;toni.haensel;2021-02-10 10:09;691
210;;2021-04-28;mündlich;ivaylo.petrov;2021-04-28 16:57;754
211;;2021-12-10;;driss.marzouk;2022-04-04 11:17;769
212;;2021-12-17;;driss.marzouk;2022-04-04 14:00;770
213;;2022-01-28;;driss.marzouk;2022-04-05 09:09;771
215;;2022-04-08;Indikation;marc.speri;2022-04-11 10:02;780
216;;2021-10-08;RADAN Windprojekte Polen NH V150 = 100 m;marc.speri;2022-04-11 12:51;781
217;;2021-10-26;;marc.speri;2022-04-11 13:27;783
218;;2022-04-12;;ivaylo.petrov;2022-04-13 08:47;784
219;;2022-06-22;Indikation Vestas 22.06.2022 inkl. Wetterrisiko 100% Vestas,  Übergabepunkt Rastplatz;marc.speri;2022-06-22 11:45;795
220;;2022-06-15;Indikation mit und ohne Streckenausbaukosten bis WF-Einfahrt;marc.speri;2022-06-22 12:03;796
221;;2022-07-01;Estimative pricing 317 MW Jessa M+S based on old layout;marc.speri;2022-07-01 17:34;801
222;;2022-07-04;Indicative Proposal - Exchange Rates for WTG price: 16,87 USD/ZAR 6,71 USD/CNY;marc.speri;2022-07-04 17:21;802
223;;2022-07-04;Indicative Proposal;marc.speri;2022-07-04 17:46;803
224;;2022-07-29;Indikativpreise;marc.speri;2022-08-03 11:40;812
225;;2022-07-29;;marc.speri;2022-08-03 11:42;815
226;;2022-09-08;;ivaylo.petrov;2022-09-13 13:54;823
227;;2022-11-07;;marc.speri;2022-11-07 14:14;828
228;;2022-11-08;Zuruf auf den Spreewindtagen;ivaylo.petrov;2022-11-17 13:37;830
229;;2022-11-07;;marc.speri;2023-02-09 16:43;837
230;;2023-04-27;Price indication - V166-4.5MW - HH not specified;saad.bouzid@enertrag.com;2023-04-27 16:15;852
231;;2023-05-05;;marc.speri;2023-05-05 08:53;854
232;;2023-05-08;;marc.speri;2023-05-15 16:46;855
233;;2023-05-18;Richtpreistabelle Nordex Q2/2023;marc.speri;2023-05-24 08:46;856
234;;2023-07-12;;ivaylo.petrov;2023-07-12 15:15;858
235;;2023-08-02;;kevin.pietka;2023-08-02 11:08;870
236;;2023-08-18;;kevin.pietka;2023-08-23 15:51;874
237;;2023-08-18;;kevin.pietka;2023-08-23 15:56;875
238;;2023-07-05;Richtpreistabelle Nordex Q3/2023;kevin.pietka;2023-08-24 11:57;879
